species_slug,site,url
autographa-metallica,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8917
autographa-pasiphaeia,bugguide,https://bugguide.net/node/view/718960
autographa-pasiphaeia,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8915
autographa-pseudogamma,bugguide,https://bugguide.net/node/view/668616
autographa-pseudogamma,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8913
autographa-rubidus,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8909
autographa-sansoni,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8910
autographa-speciosa,bugguide,https://bugguide.net/node/view/43244
autographa-speciosa,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8919
autographa-v-alba,bugguide,https://bugguide.net/node/view/598690
autographa-v-alba,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8921
axenus-arvalis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9849
behrensia-conchiformis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10178
bellura-obliqua,bugguide,https://bugguide.net/node/view/42462
bellura-obliqua,mpg,https://mothphotographersgroup.msstate.edu/large_map.php?hodges=9525
benjaminiola-colorada,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9445
biston-betularia,bamona,https://www.butterfliesandmoths.org/species/Biston-betularia
biston-betularia,bugguide,https://bugguide.net/node/view/19107
biston-betularia,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6640
bleptina-caradrinalis,bugguide,https://bugguide.net/node/view/15091
bleptina-caradrinalis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8370
brachylomia-algens,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9998
brachylomia-discinigra,bugguide,https://bugguide.net/node/view/10635
brachylomia-discinigra,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9999
brachylomia-discolor,bugguide,https://bugguide.net/node/view/307927
brachylomia-discolor,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10001
brachylomia-elda,bugguide,https://bugguide.net/node/view/605429
brachylomia-elda,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9994
brachylomia-rectifascia,bugguide,https://bugguide.net/node/view/134592
brachylomia-rectifascia,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9995
brachylomia-thula,bugguide,https://bugguide.net/node/view/245957
brachylomia-thula,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9997
bruceia-pulverina,bugguide,https://bugguide.net/node/view/602405
bruceia-pulverina,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8094
bulia-deducta,bugguide,https://bugguide.net/node/view/73233
bulia-deducta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8614
caenurgina-annexa,bugguide,https://bugguide.net/node/view/608706
caenurgina-annexa,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8735
caenurgina-caerulea,bugguide,https://bugguide.net/node/view/113963
caenurgina-caerulea,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8736
caenurgina-crassiuscula,bugguide,https://bugguide.net/node/view/9680
caenurgina-crassiuscula,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8738
caenurgina-erechtea,bugguide,https://bugguide.net/node/view/9681
caenurgina-erechtea,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8739
callizzia-amorata,bugguide,https://bugguide.net/node/view/42485
callizzia-amorata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7650
callopistria-floridensis,bugguide,https://bugguide.net/node/view/3965
callopistria-floridensis,mpg,https://mothphotographersgroup.msstate.edu/species.php?phylo=932190
calophasia-lunula,bugguide,https://bugguide.net/node/view/18048
calophasia-lunula,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10177
calosaturnia-mendocino,bugguide,https://bugguide.net/node/view/375744
calosaturnia-mendocino,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7751
caradrina-atrostriga,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9659
caradrina-camina,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9655
caradrina-meralis,bugguide,https://bugguide.net/node/view/10783
caradrina-meralis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9654
caradrina-montana,bugguide,https://bugguide.net/node/view/78222
caradrina-montana,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9657
caradrina-morpheus,bugguide,https://bugguide.net/node/view/30821
caradrina-morpheus,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9653
caripeta-aequaliaria,bamona,https://www.butterfliesandmoths.org/species/Caripeta-aequaliaria
caripeta-aequaliaria,bugguide,https://bugguide.net/node/view/43056
caripeta-aequaliaria,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6865
caripeta-angustiorata,bamona,https://www.butterfliesandmoths.org/species/Caripeta-angustiorata
caripeta-angustiorata,bugguide,https://bugguide.net/node/view/39761
caripeta-angustiorata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6867
catabena-lineolata,bugguide,https://bugguide.net/node/view/169892
catabena-lineolata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10033
catocala-aholibah,bugguide,https://bugguide.net/node/view/69572
catocala-aholibah,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8800
catocala-amatrix,bugguide,https://bugguide.net/node/view/29697
catocala-amatrix,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8834
catocala-briseis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8817
catocala-californica,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8814
catocala-chelidonia,bugguide,https://bugguide.net/node/view/534829
catocala-chelidonia,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8838
catocala-faustina,bugguide,https://bugguide.net/node/view/700261
catocala-faustina,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8811
catocala-grotiana,bugguide,https://bugguide.net/node/view/515944
catocala-grotiana,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8818
catocala-hermia,bugguide,https://bugguide.net/node/view/440158
catocala-hermia,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8812
catocala-ilia,bugguide,https://bugguide.net/node/view/24507
catocala-ilia,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8801
catocala-irene,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8807
catocala-junctura,bugguide,https://bugguide.net/node/view/135468
catocala-junctura,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8829
catocala-meskei,bugguide,https://bugguide.net/node/view/31089
catocala-meskei,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8822
catocala-neogama,bugguide,https://bugguide.net/node/view/30844
catocala-neogama,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8798
catocala-ophelia,bugguide,https://bugguide.net/node/view/353613
catocala-ophelia,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8854
catocala-relicta,bugguide,https://bugguide.net/node/view/6150
catocala-relicta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8803
catocala-semirelicta,bugguide,https://bugguide.net/node/view/42263
catocala-semirelicta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8821
catocala-ultronia,bugguide,https://bugguide.net/node/view/11871
catocala-ultronia,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8857
catocala-unijuga,bugguide,https://bugguide.net/node/view/31037
catocala-unijuga,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8805
catocala-verrilliana,bugguide,https://bugguide.net/node/view/157856
catocala-verrilliana,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8852
cecrita-lunata,bugguide,https://bugguide.net/node/view/602403
cecrita-lunata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7993
ceranemota-crumbi,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6244
ceranemota-fasciata,bugguide,https://bugguide.net/node/view/339594
ceranemota-fasciata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6243
ceranemota-improvisa,bugguide,https://bugguide.net/node/view/166788
ceranemota-improvisa,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6242
ceranemota-tearlei,bugguide,https://bugguide.net/node/view/395094
ceranemota-tearlei,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6246
cerastis-enigmatica,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10995.2
cerastis-gloriosa,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10995.3
cerastis-salicarum,bugguide,https://bugguide.net/node/view/15166
cerastis-salicarum,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10996
ceratodalia-gueneata,bamona,https://www.butterfliesandmoths.org/species/Ceratodalia-gueneata
ceratodalia-gueneata,bugguide,https://bugguide.net/node/view/132541
ceratodalia-gueneata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7221
ceratomia-amyntor,bugguide,https://bugguide.net/node/view/3741
ceratomia-amyntor,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7786
ceratomia-undulosa,bugguide,https://bugguide.net/node/view/3749
ceratomia-undulosa,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7787
chelis-beanii,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8160
chelis-brucei,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8159
chelis-sordida,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8161
chersotis-juncta,bugguide,https://bugguide.net/node/view/397994
chersotis-juncta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11003
chloridea-virescens,bugguide,https://bugguide.net/node/view/6318
chloridea-virescens,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11071
chrysodeixis-includens,bugguide,https://bugguide.net/node/view/7595
chrysodeixis-includens,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8890
chytolita-morbidalis,bugguide,https://bugguide.net/node/view/10236
chytolita-morbidalis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8356
chytonix-palliatricula,bugguide,https://bugguide.net/node/view/3839
chytonix-palliatricula,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9556
cisseps-fulvicollis,bugguide,https://bugguide.net/node/view/447
cisseps-fulvicollis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8267
cissusa-indiscreta,bugguide,https://bugguide.net/node/view/161940
cissusa-indiscreta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8594
cisthene-barnesii,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8074
cladara-limitaria,bamona,https://www.butterfliesandmoths.org/species/Cladara-limitaria
cladara-limitaria,bugguide,https://bugguide.net/node/view/13449
cladara-limitaria,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7637
clemensia-umbrata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8098
clostera-albosigma,bugguide,https://bugguide.net/node/view/25099
clostera-albosigma,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7895
clostera-multnoma,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7900.1
clostera-paraphora,bugguide,https://bugguide.net/node/view/160169/bgimage
clostera-paraphora,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7899
clostera-strigosa,bugguide,https://bugguide.net/node/view/70281
clostera-strigosa,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7898
coelodasys-conspecta,bugguide,https://bugguide.net/node/view/2099695
coelodasys-conspecta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8007.1
coelodasys-unicornis,bugguide,https://bugguide.net/node/view/28015
coelodasys-unicornis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8007
coenophila-opacifrons,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10988
colocasia-propinquilinea,bugguide,https://bugguide.net/node/view/88878
colocasia-propinquilinea,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9185
coloradia-doris,bugguide,https://bugguide.net/node/view/422305
coloradia-doris,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7725
coloradia-pandora,bamona,https://www.butterfliesandmoths.org/species/Coloradia-pandora
coloradia-pandora,bugguide,https://bugguide.net/node/view/601339
coloradia-pandora,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7724
condica-albolabes,bugguide,https://bugguide.net/node/view/462710
condica-albolabes,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9695
condica-discistriga,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9692
copablepharon-absidum,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10690
copablepharon-atrinotum,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10690.2
copablepharon-canariana,bugguide,https://bugguide.net/node/view/610796
copablepharon-canariana,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10682
copablepharon-columbia,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10686.4
copablepharon-fuscum,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10690.1
copablepharon-grandis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10681
copablepharon-mutans,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10686.3
copablepharon-spiritum,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10693.1
copablepharon-viridisparsa,bugguide,https://bugguide.net/node/view/610801
copablepharon-viridisparsa,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10687
copanarta-sexpunctata,bugguide,https://bugguide.net/node/view/119271
copanarta-sexpunctata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10168
coranarta-luteola,bugguide,https://bugguide.net/node/view/261441
coranarta-luteola,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10332
coranarta-macrostigma,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10332.1
cosmia-calami,bugguide,https://bugguide.net/node/view/36500
cosmia-calami,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9815
cosmia-elisae,bugguide,https://bugguide.net/node/view/89314
cosmia-elisae,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9814.1
cosmia-praeacuta,bugguide,https://bugguide.net/node/view/89360
cosmia-praeacuta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9814
crambidia-casta,bugguide,https://bugguide.net/node/view/224156
crambidia-casta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8051
crambidia-cephalica,bugguide,https://bugguide.net/node/view/224441
crambidia-cephalica,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8053
cryphia-cuerva,bugguide,https://bugguide.net/node/view/88858
cryphia-cuerva,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9292
cryphia-olivacea,bugguide,https://bugguide.net/node/view/548991
cryphia-olivacea,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9287
cryptocala-acadiensis,bugguide,https://bugguide.net/node/view/33858
cryptocala-acadiensis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11012
ctenucha-rubroscapus,bugguide,https://bugguide.net/node/view/670861
ctenucha-rubroscapus,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8264
